Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","24220","Vermouth and other wine of fresh grapes flavoured with plats or aromatic substances","2024","2024","1000 USD","2","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21429.02","Walnuts, shelled","2024","2024","t","205.43","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21429.02","Walnuts, shelled","2024","2024","1000 USD","984","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","21429.02","Walnuts, shelled","2024","2024","t","0.02","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","21429.02","Walnuts, shelled","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01221","Watermelons","2024","2024","t","12.77","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01221","Watermelons","2024","2024","1000 USD","30","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0111","Wheat","2024","2024","t","2899634.77","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0111","Wheat","2024","2024","1000 USD","759955","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","0111","Wheat","2024","2024","t","0.79","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","0111","Wheat","2024","2024","1000 USD","1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","23110","Wheat and meslin flour","2024","2024","t","18","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","23110","Wheat and meslin flour","2024","2024","1000 USD","20","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23110","Wheat and meslin flour","2024","2024","t","668.24","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23110","Wheat and meslin flour","2024","2024","1000 USD","406","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","22251.03","Whey cheese","2024","2024","t","0.02","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","22251.03","Whey cheese","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","22130.03","Whey, condensed","2024","2024","t","1.15","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","22130.03","Whey, condensed","2024","2024","1000 USD","3","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","22130.02","Whey, dry","2024","2024","t","9397.48","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","22130.02","Whey, dry","2024","2024","1000 USD","10353","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","22130.02","Whey, dry","2024","2024","t","1.15","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","22130.02","Whey, dry","2024","2024","1000 USD","2","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","22211","Whole milk powder","2024","2024","t","78652.64","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","22211","Whole milk powder","2024","2024","1000 USD","296549","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","22211","Whole milk powder","2024","2024","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","22211","Whole milk powder","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","22222.01","Whole milk, condensed","2024","2024","t","48.5","X","Figure from external organization","Estimated data using trading partners database"
